object_id,g1,g2,g3,g4,g5,g6,g7,g8,g9,g10,g11,g12,g13,g14,g15,g16,name,county,Longitude,Latitude,pred_absolute,pred_percent,pred_party
203,299,129,39,4,181,27,9,36,6,1,9,6,0,5,3,8,Bărbătești,Gorj,23.4631443,44.8896217,299,39.24,g1
204,547,153,81,12,273,40,8,79,9,11,7,5,3,10,8,0,Bărbătești,Vâlcea,24.1085796,45.174564399999994,547,43.9,g1
205,142,14,45,10,257,5,8,9,3,0,1,1,1,2,1,0,Bărbulești,Ialomița,26.5925369,44.7326279,257,51.5,g5
206,396,88,186,19,251,13,11,68,3,4,5,4,2,3,4,9,Bărbulețu,Dâmbovița,25.2959328,45.140728,396,37.15,g1
207,287,91,117,11,285,22,11,56,8,2,1,7,3,8,7,0,Bărcănești,Ialomița,26.6557922,44.62957,287,31.33,g1
208,564,800,221,31,880,130,24,258,28,10,24,16,14,60,82,82,Bărcănești,Prahova,26.063060800000002,44.879612,880,27.3,g5
209,281,207,63,14,420,36,2,73,8,4,7,11,4,8,14,23,Barcani,Covasna,26.1004848,45.7011299,420,35.74,g5
210,467,142,51,12,1090,69,11,76,7,8,3,12,1,10,18,4,Barcea,Galați,27.4986115,45.756176,1090,55.02,g5
211,267,106,65,50,705,62,7,64,4,5,6,9,3,7,15,30,Baru,Hunedoara,23.163427399999996,45.4448662,705,50.18,g5
212,1258,1246,524,36,1076,219,39,406,37,12,39,37,7,48,75,28,Bascov,Argeș,24.7891483,44.893569899999996,1258,24.73,g1
213,200,163,42,0,125,65,8,49,6,2,3,3,0,2,5,0,Băsești,Maramureș,23.0833988,47.5095253,200,29.72,g1
214,82,47,20,5,250,15,3,29,3,1,2,1,0,1,0,10,Bata,Arad,22.0459766,45.9988976,250,53.3,g5
215,50,16,4,1314,23,11,0,5,4,0,1,6,2,4,1,1,Bățani,Covasna,25.7387314,46.1039124,1314,91.12,g4
216,476,99,40,218,425,53,7,35,7,8,7,4,2,8,18,120,Batăr,Bihor,21.789993300000003,46.708637200000005,476,31.17,g1
217,233,34,39,137,403,18,3,31,3,2,1,1,2,1,4,5,Bătarci,Satu Mare,23.158947,48.0347176,403,43.95,g5
218,249,197,69,144,597,19,9,95,15,8,8,7,2,10,6,7,Batoș,Mureș,24.6355095,46.877220200000004,597,41.4,g5
219,7,7,13,0,33,19,2,2,0,0,0,0,0,0,0,0,Bătrîna,Hunedoara,22.5961475,45.812061299999996,33,39.76,g5
220,150,82,37,3,389,31,10,53,3,2,3,1,2,5,15,5,Bătrâni,Prahova,26.123909,45.3320045,389,49.18,g5
221,310,50,112,3,449,28,15,51,2,0,3,2,2,8,8,37,Băuțar,Caraș-Severin,22.614829999999998,45.4918671,449,41.57,g5
222,131,139,96,21,825,19,8,23,7,9,4,1,1,1,10,32,Bazna,Sibiu,24.2542801,46.207221999999994,825,62.17,g5
223,255,74,40,45,214,8,3,14,2,2,2,3,1,1,4,0,Beba Veche,Timiș,20.345396,46.114952100000004,255,38.17,g1
224,667,207,128,9,502,63,11,45,8,11,14,9,5,21,23,5,Beceni,Buzău,26.789487800000003,45.37974929999999,667,38.6,g1
225,846,110,34,7,200,189,4,34,2,5,5,35,1,6,1,2,Bechet,Dolj,23.953407300000002,43.7718697,846,57.12,g1
226,236,446,104,10,370,44,7,79,9,6,8,11,3,8,16,60,Becicherecu Mic,Timiș,21.0286617,45.8441162,446,31.47,g2
227,333,35,19,6,202,22,4,12,5,1,1,2,4,2,3,2,Beciu,Teleorman,24.6687355,44.0102272,333,51.0,g1
228,1390,713,191,360,1532,123,25,424,23,13,13,14,5,38,28,193,Beclean,Bistrița-Năsăud,24.1763973,47.165615100000004,1532,30.13,g5
229,128,139,39,5,396,70,7,27,0,0,2,7,2,2,5,11,Beclean,Brașov,24.9237099,45.856655100000005,396,47.14,g5
230,289,83,58,81,270,16,12,12,6,4,4,3,3,3,2,8,Beica de Jos,Mureș,24.8291435,46.7209816,289,33.84,g1
231,268,41,43,6,141,105,1,24,1,5,2,0,0,3,4,1,Beidaud,Tulcea,28.5206108,44.700679799999996,268,41.55,g1
232,1069,1093,300,226,1389,151,19,147,11,10,8,10,2,31,44,267,Beiuș,Bihor,22.3523445,46.678627,1389,29.08,g5
233,746,366,158,32,866,66,21,91,20,9,17,14,6,40,31,5,Belcești,Iași,27.0972099,47.3048439,866,34.81,g5
234,226,141,49,5,610,27,10,60,7,6,5,6,3,6,14,3,Belciugatele,Călărași,26.4098778,44.484314000000005,610,51.78,g5
235,192,67,118,6,201,148,9,53,6,6,4,8,2,12,8,3,Beleți-Negrești,Argeș,25.077323899999996,44.9488525,201,23.84,g5
236,22,21,16,488,40,10,3,3,1,0,1,3,3,1,0,11,Belin,Covasna,25.6196957,45.9261131,488,78.33,g4
237,271,259,119,13,464,58,7,62,7,1,2,26,3,8,8,42,Belinț,Timiș,21.770669899999998,45.7568169,464,34.37,g5
238,150,213,47,8,361,43,7,59,1,1,7,4,0,5,8,33,Beliș,Cluj,22.926740600000002,46.614337899999995,361,38.12,g5
239,421,155,39,12,429,136,14,46,5,5,9,1,0,0,4,36,Beliu,Arad,21.9922352,46.5084572,429,32.7,g5
240,111,55,28,359,695,16,0,9,2,3,4,3,2,2,6,5,Beltiug,Satu Mare,22.8507557,47.5552673,695,53.46,g5
241,115,80,44,126,235,15,4,24,4,2,2,1,0,2,1,3,Benesat,Sălaj,23.268631,47.4060898,235,35.71,g5
242,514,91,166,11,223,25,13,75,5,4,2,13,1,8,6,2,Bengești-Ciocadia,Gorj,23.608169600000004,45.0933342,514,44.35,g1
243,407,220,90,10,479,87,9,114,15,10,6,9,1,12,12,6,Berbești,Vâlcea,23.8864117,44.988018,479,32.21,g5
244,975,622,446,24,874,109,40,260,18,5,22,15,10,52,106,27,Berca,Buzău,26.670356800000004,45.3065414,975,27.05,g1
245,1016,1456,292,27,1218,242,17,309,20,15,27,27,9,73,115,43,Berceni,Ilfov,26.204694699999997,44.309791600000004,1456,29.68,g2
246,473,376,111,19,1328,112,20,81,5,10,12,13,6,18,28,31,Berceni,Prahova,26.109142300000002,44.917823799999994,1328,50.25,g5
247,580,85,48,13,311,18,4,26,2,5,5,3,0,20,8,13,Berchișești,Suceava,26.0394592,47.5268517,580,50.83,g1
248,6,0,3,517,3,6,0,3,0,0,0,2,0,1,0,0,Bereni,Mureș,24.8675194,46.5711479,517,95.56,g4
249,257,74,43,12,219,59,4,29,6,2,4,3,3,9,3,3,Berești-Bistrița,Bacău,26.860813099999998,46.708622,257,35.21,g1
250,593,79,60,8,191,160,6,59,5,2,3,5,2,3,12,3,Berești,Galați,27.8658657,46.090744,593,49.79,g1
251,585,71,74,8,392,68,9,55,6,4,5,7,2,9,6,7,Berești-Meria,Galați,27.929128600000002,46.0711937,585,44.72,g1
252,862,200,101,17,460,67,8,59,17,5,14,9,5,12,15,9,Berești-Tazlău,Bacău,26.678113899999996,46.482605,862,46.34,g1
253,454,103,75,9,241,18,8,160,4,1,8,8,2,3,7,3,Berevoești,Argeș,24.9070339,45.318214399999995,454,41.12,g1
254,502,105,62,10,380,104,8,34,12,10,8,3,3,13,9,18,Berezeni,Vaslui,28.125831599999998,46.40229420000001,502,39.19,g1
255,105,73,23,4,519,9,6,43,1,2,2,2,3,8,2,6,Berghin,Alba,23.7286549,46.0699768,519,64.23,g5
256,373,125,55,9,467,23,8,42,11,3,4,2,4,4,4,5,Berislăvești,Vâlcea,24.441843,45.2828598,467,41.0,g5
257,236,199,79,14,789,42,13,58,8,5,4,5,2,4,15,15,Beriu,Hunedoara,23.2799568,45.7322006,789,53.02,g5
258,266,17,22,3,267,12,3,93,2,1,2,1,1,0,2,1,Berlești,Gorj,23.658062,44.9264221,267,38.53,g5
259,145,27,47,6,193,14,7,22,2,1,0,0,0,3,1,6,Berliște,Caraș-Severin,21.4574242,44.9858131,193,40.72,g5
260,233,139,48,15,401,72,4,89,8,3,7,9,4,11,9,24,Bertea,Prahova,25.8344212,45.2594528,401,37.27,g5
261,227,48,97,8,332,17,10,27,4,2,2,10,2,1,8,2,Berteștii de Jos,Brăila,27.718082399999997,44.8484497,332,41.66,g5
262,95,61,32,643,160,45,0,16,1,1,3,1,1,0,1,11,Berveni,Satu Mare,22.483749399999997,47.7721481,643,60.04,g4
263,544,48,40,9,136,26,2,81,3,1,2,10,2,7,4,11,Berzasca,Caraș-Severin,22.0262928,44.6736908,544,58.75,g1
264,275,126,138,8,504,26,20,48,6,4,5,5,0,6,9,27,Berzovia,Caraș-Severin,21.5808563,45.3961716,504,41.76,g5
265,302,220,38,17,205,454,4,31,9,12,3,10,5,9,3,2,Berzunți,Bacău,26.632747700000003,46.4068336,454,34.29,g6
266,143,76,75,8,183,35,4,60,8,1,6,4,1,6,5,1,Beștepe,Tulcea,29.0205135,45.100605,183,29.71,g5
267,349,123,72,20,281,37,13,46,9,1,6,56,1,2,8,58,Bethausen,Timiș,21.9607925,45.8277702,349,32.26,g1
268,487,39,19,2,222,7,1,56,1,1,1,1,1,2,2,1,Beuca,Teleorman,24.9780922,44.2634125,487,57.77,g1
269,316,222,119,9,912,26,17,87,6,2,4,5,3,7,11,8,Bezdead,Dâmbovița,25.513309500000002,45.149932899999996,912,52.0,g5
270,615,119,57,14,437,33,10,47,16,9,12,7,8,8,13,78,Bicaz-Chei,Neamț,25.8281193,46.8244247,615,41.47,g1
271,151,77,20,4,94,15,7,22,0,4,1,0,0,1,0,19,Bicaz,Maramureș,23.012619,47.4584694,151,36.39,g1
272,847,529,328,28,627,103,37,278,17,17,43,33,13,94,66,28,Bicaz,Neamț,26.052936600000002,46.95511629999999,847,27.43,g1
273,200,166,84,15,469,28,8,79,7,8,7,0,6,17,36,30,Bicazu Ardelean,Neamț,25.8766918,46.8886223,469,40.43,g5
274,31,11,9,309,34,8,3,9,1,3,2,2,0,0,5,0,Bichiș,Mureș,24.0914021,46.361946100000004,309,72.37,g4
275,1175,37,93,14,54,58,0,7,2,1,1,1,0,1,1,0,Bîcleș,Mehedinți,23.1421986,44.4673882,1175,81.31,g1
276,141,114,24,15,600,9,2,8,5,3,3,2,1,3,3,27,Biertan,Sibiu,24.530447,46.1079445,600,62.5,g5
277,81,127,27,1196,254,14,0,14,1,0,1,3,4,6,3,11,Biharia,Bihor,21.924768399999998,47.16070560000001,1196,68.66,g4
278,251,101,43,5,310,13,9,37,5,0,10,3,2,2,5,0,Bilbor,Harghita,25.4596462,47.095527600000004,310,38.94,g5
279,221,91,57,5,514,30,7,33,13,3,9,7,3,14,9,23,Bilca,Suceava,25.7653294,47.92706679999999,514,49.47,g5
280,412,72,146,6,276,7,6,32,4,3,3,2,1,9,8,9,Bilciurești,Dâmbovița,25.7920246,44.738712299999996,412,41.37,g1
281,273,354,54,21,666,31,6,84,6,5,15,7,3,12,12,23,Biled,Timiș,20.9656353,45.879982,666,42.37,g5
282,185,114,15,3,551,48,8,26,3,1,2,4,0,5,4,9,Biliești,Vrancea,27.3376446,45.718189200000005,551,56.34,g5
283,650,296,192,21,653,349,23,185,14,5,18,19,3,16,14,44,Bîlteni,Gorj,23.2796783,44.882099200000006,653,26.1,g5
284,349,12,15,1,45,17,1,3,1,1,0,0,1,1,1,0,Bîlvănești,Mehedinți,22.6754093,44.7994576,349,77.9,g1
285,255,96,17,4,224,17,2,17,4,3,3,6,2,7,9,5,Bira,Neamț,27.044473600000003,47.022701299999994,255,38.0,g1
286,798,69,55,3,391,30,4,54,6,3,6,4,3,3,4,2,Bîrca,Dolj,23.640781399999998,43.9721222,798,55.61,g1
287,133,80,55,4,238,70,1,44,4,2,2,3,0,3,0,11,Birchiș,Arad,22.1918774,45.9568024,238,36.62,g5
288,381,135,46,14,276,16,4,46,4,6,6,22,1,6,2,14,Birda,Timiș,21.3397331,45.424469,381,38.92,g1
289,498,83,202,26,319,41,17,143,8,11,9,63,6,17,17,8,Bîrgăuani,Neamț,26.6403179,46.9814987,498,33.92,g1
290,126,93,28,19,470,20,15,21,1,2,5,0,3,3,6,3,Bîrghiș,Sibiu,24.5084362,46.0147476,470,57.67,g5
291,410,107,89,10,539,96,16,67,5,3,6,3,1,3,8,1,Bîrla,Argeș,24.8070107,44.44355770000001,539,39.52,g5
292,5699,7003,1502,137,5497,1226,159,1481,146,122,210,149,55,498,461,318,Bîrlad,Vaslui,27.673475300000003,46.228241,7003,28.39,g2
293,225,49,38,12,177,19,1,60,3,1,4,3,1,2,1,4,Bîrna,Timiș,22.072601300000002,45.710224200000006,225,37.5,g1
294,401,940,179,34,685,212,17,197,14,11,27,42,11,171,64,43,Bîrnova,Iași,27.624425899999995,47.0782738,940,30.84,g2
295,144,90,53,10,391,15,2,35,2,3,0,1,0,4,2,17,Bîrsa,Arad,22.0473003,46.3771439,391,50.85,g5
296,489,111,63,14,480,28,11,60,10,6,3,5,1,3,6,3,Bârsana,Maramureș,24.0705318,47.8215218,489,37.82,g1
297,378,434,83,46,385,73,19,47,19,6,9,9,7,12,18,7,Bîrsănești,Bacău,26.6789837,46.3350868,434,27.96,g2
298,354,59,55,4,419,26,4,9,4,4,2,2,0,1,0,34,Bîrsău,Satu Mare,23.2239494,47.594688399999995,419,42.89,g5
299,168,33,9,5,336,62,0,13,0,1,1,101,2,3,0,0,Bârsești,Vrancea,26.7555256,45.9172249,336,45.78,g5
300,398,65,32,7,313,238,6,29,5,2,4,9,0,2,9,2,Bîrza,Olt,24.199359899999997,44.3382149,398,35.5,g1
301,478,114,56,8,547,33,5,50,4,9,1,1,1,4,9,18,Bîrzava,Arad,22.0689049,46.1233673,547,40.88,g5
302,410,48,38,8,114,19,6,22,5,1,1,0,2,3,6,6,Bisoca,Buzău,26.696762100000004,45.5548477,410,59.51,g1
303,397,164,65,4,878,27,9,102,5,5,5,1,1,5,5,3,Bistra,Alba,23.1355877,46.4329109,878,52.39,g5
304,187,70,33,11,440,27,4,50,7,2,2,19,2,5,1,1,Bistra,Maramureș,24.2463951,47.8756485,440,51.1,g5
305,1128,71,71,11,346,32,6,35,8,2,5,2,1,2,1,0,Bistreț,Dolj,23.506609,43.8842583,1128,65.54,g1
306,577,221,72,13,699,29,12,113,7,17,9,1,5,9,3,7,Bistrița Bîrgăului,Bistrița-Năsăud,24.8158684,47.1651917,699,38.96,g5
307,6011,10330,2104,1367,13468,1316,192,2520,127,80,171,158,68,382,444,1175,Bistrița,Bistrița-Năsăud,24.500267,47.143734,13468,33.74,g5
308,307,133,79,7,300,28,4,70,6,4,8,3,1,21,17,7,Bivolari,Iași,27.4045773,47.5314636,307,30.85,g1
309,5,11,6,502,16,1,0,4,0,0,0,2,0,1,3,0,Bixad,Covasna,25.8726768,46.1051979,502,91.11,g4
310,183,101,47,7,604,80,4,84,4,6,5,3,0,2,2,12,Bixad,Satu Mare,23.4043236,47.9441948,604,52.8,g5
311,871,229,71,29,533,96,17,51,18,9,12,13,4,14,12,9,Blăgești,Bacău,26.651632300000003,46.670421600000005,871,43.81,g1
312,245,47,24,6,114,17,0,20,6,5,1,2,1,1,4,0,Blăgești,Vaslui,28.021894500000002,46.1405869,245,49.7,g1
313,1257,1317,238,276,5133,213,26,197,19,28,22,22,14,40,58,122,Blaj,Alba,23.915472,46.1438713,5133,57.15,g5
314,436,27,35,6,71,15,2,16,1,1,0,1,1,5,10,0,Blăjani,Buzău,26.817850099999998,45.29754260000001,436,69.54,g1
315,149,149,18,37,564,15,7,17,3,7,3,2,1,2,3,16,Blăjel,Sibiu,24.3332767,46.222538,564,56.8,g5
316,170,28,17,5,198,10,3,14,3,1,0,0,1,1,3,0,Blăjeni,Hunedoara,22.9096203,46.264671299999996,198,43.61,g5
317,44,50,7,0,279,6,1,19,1,1,2,1,2,3,4,8,Blandiana,Alba,23.359161399999998,45.994159700000004,279,65.19,g5
318,1368,110,50,6,264,79,5,70,8,4,3,6,1,11,5,6,Blejești,Teleorman,25.453826899999996,44.2956734,1368,68.54,g1
319,691,1108,298,26,940,145,18,340,25,9,27,24,18,77,78,136,Blejoi,Prahova,26.012226100000003,44.9833336,1108,27.98,g2
320,245,44,58,8,295,30,3,22,7,5,4,2,1,5,6,0,Blândești,Botoșani,26.8982582,47.696140299999996,295,40.14,g5
321,525,106,61,4,246,121,7,50,5,4,4,49,1,6,10,0,Bobicești,Olt,24.1545658,44.390144299999996,525,43.79,g1
322,239,78,61,7,176,48,18,39,6,2,6,3,2,5,5,12,Bobîlna,Cluj,23.655260100000003,47.1320114,239,33.8,g1
323,277,299,115,17,366,26,11,23,5,8,3,98,1,2,3,22,Bobota,Sălaj,22.747154199999997,47.3804893,366,28.68,g5
324,293,133,104,38,370,28,10,89,10,5,7,5,0,8,9,10,Bocicoiu Mare,Maramureș,23.9794159,47.9512749,370,33.07,g5
325,1400,638,405,68,1514,126,31,557,26,25,28,21,13,71,63,391,Bocșa,Caraș-Severin,21.7943268,45.4032402,1514,28.16,g5
326,114,290,46,600,239,17,10,25,3,5,2,2,3,4,2,10,Bocșa,Sălaj,22.915422399999997,47.292305,600,43.73,g4
327,300,167,48,10,351,58,7,83,6,1,1,7,4,6,3,39,Bocsig,Arad,21.9654388,46.42115020000001,351,32.17,g5
328,290,560,142,98,760,74,18,77,12,7,10,20,9,26,25,33,Bod,Brașov,25.6373367,45.7662811,760,35.17,g5
329,571,201,85,25,441,48,14,146,15,7,14,13,6,26,18,27,Bodești,Neamț,26.438543300000003,47.0446625,571,34.46,g1
330,21,16,8,1055,19,10,1,2,2,2,3,6,1,0,2,1,Bodoc,Covasna,25.831377,45.9768829,1055,91.82,g4
331,75,79,26,135,228,7,4,13,0,1,3,1,0,7,3,5,Bogata,Mureș,24.1511784,46.5025139,228,38.84,g5
332,707,228,133,17,417,72,9,153,6,9,6,9,2,8,13,2,Bogați,Argeș,25.1540165,44.875060999999995,707,39.48,g1
333,864,69,37,13,167,19,21,45,7,1,7,2,5,7,9,3,Bogdana,Teleorman,25.084024399999997,43.925434100000004,864,67.71,g1
334,99,36,14,4,234,31,2,31,3,3,4,4,0,2,1,1,Bogdana,Vaslui,27.6230412,46.541881599999996,234,49.89,g5
335,104,66,75,587,75,81,7,15,3,3,1,2,0,0,0,3,Bogdand,Satu Mare,22.932170899999996,47.427387200000005,587,57.44,g4
336,256,103,60,7,258,82,12,59,13,3,14,8,1,16,5,7,Bogdănești,Bacău,26.689231899999996,46.2087936,258,28.54,g5
337,384,141,86,14,428,52,4,59,11,10,8,5,3,14,18,9,Bogdănești,Suceava,26.282053,47.3628426,428,34.35,g5
338,591,91,28,3,206,41,6,23,12,3,2,7,1,9,7,4,Bogdănești,Vaslui,27.7265186,46.429626500000005,591,57.16,g1
339,157,36,17,2,127,37,4,7,0,2,1,2,0,4,3,2,Bogdănița,Vaslui,27.6732712,46.441806799999995,157,39.15,g1
340,192,100,29,9,187,191,9,44,4,4,3,5,0,3,2,8,Bogdan Vodă,Maramureș,24.295934699999997,47.7063866,192,24.3,g1
341,90,42,19,4,79,7,0,9,1,0,3,8,0,0,5,2,Bogda,Timiș,21.554428100000003,45.9574471,90,33.46,g1
342,256,34,15,3,188,15,1,8,5,2,4,0,1,6,8,1,Boghești,Vrancea,27.425783199999998,46.1574402,256,46.8,g1
343,274,44,22,8,351,13,10,31,5,4,3,1,1,9,7,3,Boghicea,Neamț,27.100763300000004,47.0631981,351,44.66,g5
344,23,25,5,646,63,3,0,3,0,1,0,0,0,1,0,1,Boghiș,Sălaj,22.745565399999997,47.1578369,646,83.79,g4
345,60,20,36,6,149,337,4,2,0,1,3,0,0,2,4,9,Boianu Mare,Bihor,22.5196228,47.3874588,337,53.24,g6
346,54,42,22,5,274,11,0,7,5,3,2,0,0,1,3,5,Boișoara,Vâlcea,24.413942300000002,45.47737120000001,274,63.13,g5
347,71,78,17,6,485,4,3,14,3,0,3,6,1,1,2,2,Boița,Sibiu,24.183109299999998,45.5469589,485,69.68,g5
348,194,66,39,5,147,13,2,58,3,0,0,7,0,2,7,2,Boiu Mare,Maramureș,23.581336999999998,47.406284299999996,194,35.6,g1
349,278,35,20,11,282,415,10,36,2,2,23,2,0,6,1,13,Bolboși,Gorj,23.2185192,44.73431779999999,415,36.53,g6
350,100,44,29,4,303,29,4,23,2,1,4,2,1,2,9,8,Boldești-Gradiștea,Prahova,26.5522614,44.87968060000001,303,53.63,g5
351,978,931,395,33,1474,287,26,637,21,17,49,27,8,56,93,117,Boldești-Scăeni,Prahova,26.0485535,45.029995,1474,28.63,g5
352,701,72,92,8,126,5,3,17,1,1,0,3,0,0,10,1,Boldu,Buzău,27.2466354,45.2982025,701,67.4,g1
353,312,169,108,18,324,44,6,75,9,6,10,5,4,9,2,17,Boldur,Timiș,21.751503,45.692028,324,28.98,g5
354,353,587,126,14,1112,116,5,190,19,10,9,12,3,17,35,24,Bolintin-Deal,Giurgiu,25.823169699999998,44.4522362,1112,42.25,g5
355,1884,689,232,36,1333,213,25,279,24,10,27,21,11,59,43,42,Bolintin-Vale,Giurgiu,25.731237399999998,44.4434242,1884,38.23,g1
356,535,96,52,10,1257,25,2,41,5,7,3,10,2,11,13,16,Bolotești,Vrancea,27.0065212,45.8602982,1257,60.29,g5
357,171,81,33,2,252,7,1,42,3,3,1,2,0,3,1,3,Bolvașnița,Caraș-Severin,22.3575191,45.3164749,252,41.65,g5
358,206,341,64,215,905,253,6,69,13,6,12,9,2,10,8,31,Bonțida,Cluj,23.823862100000003,46.9006424,905,42.09,g5
359,502,57,31,18,240,39,5,37,2,2,3,5,3,5,5,4,Borănești,Ialomița,26.597034499999996,44.6471939,502,52.4,g1
360,415,89,50,11,198,227,4,70,6,2,3,1,1,3,1,17,Borăscu,Gorj,23.2983341,44.70294570000001,415,37.8,g1
361,682,221,179,30,454,344,37,61,18,10,16,20,7,33,35,20,Borca,Neamț,25.787839899999998,47.197601299999995,682,31.47,g1
362,1090,310,187,14,833,42,26,103,29,24,12,16,2,16,14,7,Borcea,Călărași,27.813228600000002,44.288391100000005,1090,40.0,g1
363,571,69,156,10,185,13,7,44,2,4,3,9,1,5,18,8,Bordei Verde,Brăila,27.5808048,45.051185600000004,571,51.67,g1
364,167,49,27,7,324,36,3,27,2,2,1,4,2,1,5,5,Bordești,Vrancea,27.02812,45.549671200000006,324,48.94,g5
365,256,123,64,10,503,178,8,91,6,6,6,9,1,6,13,8,Bordușani,Ialomița,27.9381657,44.48900220000001,503,39.05,g5
366,1032,418,204,29,922,67,22,127,17,15,22,21,21,43,44,5,Borlești,Neamț,26.4419403,46.7745972,1032,34.3,g1
367,700,160,102,5,350,43,6,79,11,9,9,8,8,25,6,9,Boroaia,Suceava,26.3018837,47.3272743,700,45.75,g1
368,759,132,73,28,765,79,7,50,11,5,5,4,3,9,10,104,Borod,Bihor,22.6240807,47.01682279999999,765,37.43,g5
369,30,7,5,676,19,78,4,6,2,2,0,8,1,1,6,2,Boroșneu Mare,Covasna,26.0171757,45.816516899999996,676,79.81,g4
370,68,75,25,21,238,321,0,25,2,1,3,2,1,3,7,10,Borșa,Cluj,23.649435,46.9218979,321,40.02,g6
371,2064,776,337,127,1984,177,36,747,46,31,46,256,24,50,39,34,Borșa,Maramureș,24.805757500000002,47.6552505,2064,30.47,g1
372,84,178,32,1659,244,16,2,18,1,2,2,4,0,5,5,20,Borș,Bihor,21.831985500000002,47.133518200000005,1659,73.02,g4
373,72,74,28,760,150,10,1,31,1,6,8,8,4,4,7,5,Borsec,Harghita,25.5464725,46.9631958,760,65.01,g4
374,292,272,64,11,591,228,14,133,12,10,12,16,5,15,12,174,Bosanci,Suceava,26.2931156,47.57215120000001,591,31.76,g5
375,261,132,40,7,378,59,4,38,2,2,0,2,5,5,4,13,Boșorod,Hunedoara,23.126997,45.6352081,378,39.71,g5
376,497,94,90,7,292,61,6,59,5,3,1,12,3,2,2,1,Boteni,Argeș,25.1307068,45.176918,497,43.79,g1
377,180,52,34,2,285,31,3,30,4,0,3,0,2,2,3,0,Boțești,Argeș,25.1540432,45.0117302,285,45.17,g5
378,429,466,76,32,368,40,13,48,11,13,7,8,4,15,26,10,Botești,Neamț,26.7511272,47.067703200000004,466,29.76,g2
379,142,48,16,6,331,37,2,13,4,3,0,3,2,1,8,3,Boțești,Vaslui,27.8968124,46.775032,331,53.47,g5
380,439,72,58,8,256,2,9,77,1,2,3,3,0,4,4,0,Botiza,Maramureș,24.1143703,47.6564674,439,46.8,g1
381,136,139,42,224,395,83,1,30,7,3,7,1,3,1,6,26,Botiz,Satu Mare,22.950716,47.837711299999995,395,35.78,g5
382,689,82,33,3,1400,219,5,58,5,2,6,2,0,13,12,3,Botoroaga,Teleorman,25.546154,44.151607500000004,1400,55.29,g5
383,192,42,22,4,559,13,6,21,1,1,1,1,0,4,7,2,Botoșana,Suceava,25.940572699999997,47.6836052,559,63.81,g5
384,10913,8058,4631,224,9702,2277,371,1928,214,151,355,314,112,1321,1066,1013,Botoșani,Botoșani,26.6785183,47.744545,10913,25.59,g1
385,370,29,13,0,48,69,1,14,5,0,1,1,0,0,0,2,Botoșești-Paia,Dolj,23.2410717,44.409420000000004,370,66.91,g1
386,421,59,37,9,252,19,3,24,5,2,3,0,0,2,6,2,Bozieni,Neamț,27.161357899999995,46.8413124,421,49.88,g1
387,202,20,24,6,125,32,3,8,2,0,3,1,0,0,1,1,Bozioru,Buzău,26.471473699999997,45.383838700000005,202,47.2,g1
388,629,95,88,8,257,31,8,48,1,4,9,2,2,4,10,27,Bozovici,Caraș-Severin,21.977830899999997,44.9913712,629,51.43,g1
389,550,23,61,3,154,107,5,15,1,1,3,7,1,1,0,3,Brabova,Dolj,23.4313984,44.3599167,550,58.82,g1
390,373,46,37,7,244,67,6,24,5,3,2,4,4,5,8,2,Brădeanu,Buzău,26.8534966,44.8967514,373,44.56,g1
391,67,36,16,3,360,8,2,4,3,2,0,0,0,1,4,7,Brădeni,Sibiu,24.8681602,46.0670166,360,70.18,g5
392,1119,192,100,10,394,100,7,67,11,6,6,7,2,10,5,9,Brădești,Dolj,23.622303,44.50901029999999,1119,54.72,g1
393,5,24,3,947,11,0,0,2,3,1,0,0,0,1,0,0,Brădești,Harghita,25.3588467,46.354171799999996,947,94.98,g4
394,2197,1088,433,58,1422,207,43,258,39,26,22,31,9,47,48,48,Brad,Hunedoara,22.7957153,46.1274986,2197,36.76,g1
395,976,726,365,18,595,121,17,262,13,13,17,41,4,49,22,21,Bradu,Argeș,24.9135647,44.791275,976,29.94,g1
396,314,121,96,8,206,46,6,57,8,5,7,4,0,4,14,1,Brăduleț,Argeș,24.7509193,45.2941093,314,35.01,g1
397,45,11,12,1350,18,7,1,0,0,0,0,4,2,2,0,11,Brăduț,Covasna,25.6438427,46.1870766,1350,92.28,g4
398,221,68,56,6,145,77,7,34,5,3,0,3,2,8,1,5,Brăești,Botoșani,26.4658337,47.8607407,221,34.48,g1
399,149,67,170,3,174,14,7,21,4,3,3,0,2,2,6,1,Brăești,Buzău,26.499345799999997,45.441238399999996,174,27.8,g5
400,236,61,43,11,231,36,5,84,6,4,1,0,7,9,6,2,Brăești,Iași,27.0881653,47.1470985,236,31.81,g1
401,1584,4567,808,54,3311,377,58,1083,45,36,79,83,34,151,210,106,Bragadiru,Ilfov,26.013702399999996,44.3876419,4567,36.29,g2
402,427,68,17,3,555,21,8,25,2,2,1,1,2,6,4,2,Bragadiru,Teleorman,25.5894947,43.7748871,555,48.51,g5
403,1181,41,34,18,256,41,5,11,9,3,5,3,2,3,4,6,Brăhășești,Galați,27.347799300000002,46.0515518,1181,72.81,g1
404,19432,12888,19436,362,13381,2438,770,4389,440,248,616,563,169,1141,1779,658,Brăila,Brăila,27.9558945,45.27771,19436,24.69,g3
405,672,82,36,11,355,106,3,27,7,7,3,40,2,5,3,4,Braloștița,Dolj,23.515066100000002,44.5006027,672,49.3,g1
